location,sample_num,lake,area,coordinate,date_caught,date_examined,gear,time_collected,surface_temp,num,length,weight,sex,num_schist,wt_schist,num_triaen,loc_triaen,num_acanth,num_nematodes,num_copepods,num_skin_cysts,color,kidney,testes,wt_ovary,num_of_ova,ova_dia,condition,stomach_content,keel,plates,dorsal_rays,anal_rays,remarks,remarks_notes,
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,21,64,216,2,0,NA,0,NA,0,0,0,0,NA,1,NA,21,91,12,2,32,4,5,12,9,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,22,66,267,1,1,31,0,NA,0,NA,0,1,NA,2,3,NA,NA,NA,NA,22,4,5,12,9,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,23,66,242,1,0,NA,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,22,4,6,12,9,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,24,65,274,2,0,NA,0,NA,0,0,0,0,NA,1,NA,27,101,12,2,32,4,5,10,8,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,25,53,132,2,0,NA,0,NA,0,0,0,0,NA,1,NA,18,85,12,2,32,4,5,11,9,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,26,60,212,2,0,NA,0,NA,0,0,0,0,NA,1,NA,29,66,17,2,32,4,6,12,9,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,27,67,294,2,2,24,0,NA,0,0,2,0,NA,1,NA,20,97,8,2,32,4,5,12,8,4,"Possibly spawned out (count difficult due to small size) Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,28,62,191,2,0,NA,0,NA,0,0,1,0,NA,1,NA,19,118,12,2,32,4,6,12,9,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,29,63,225,2,0,NA,0,NA,0,0,1,0,NA,1,NA,40,140,15,2,32,4,5,12,10,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
Little Togiak River,217,4,3,1602,06/24/61,7/12/1961,8,17:00,NA,30,60,219,2,0,NA,2,3,NA,0,0,0,NA,1,NA,39,113,17,2,32,4,6,11,8,NA,"Sample almost the entire catch, remainder Add 63 female, 64 female, 62 female, 43 male",
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,1,74,323,2,4,49,0,NA,0,0,0,0,NA,1,NA,14,NA,10,5,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,2,66,302,1,9,88,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,3,62,193,1,1,12,0,NA,0,0,1,0,NA,1,3,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,4,63,195,1,0,0,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,5,57,143,1,3,11,1,3,0,0,0,0,NA,1,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,6,68,212,1,1,20,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,7,64,217,2,1,1,0,NA,0,0,0,0,NA,1,NA,7,NA,5,5,21,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,8,65,229,1,2,40,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,9,61,172,1,0,0,0,NA,0,0,1,0,NA,1,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,10,63,200,2,2,21,0,NA,0,0,0,0,NA,1,NA,6,NA,8,5,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,11,59,156,2,6,24,0,NA,0,0,0,0,NA,1,NA,5,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,12,61,245,2,7,53,0,NA,0,0,0,0,NA,1,NA,43,135,20,5,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,13,65,158,1,1,3,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,14,64,247,1,2,44,0,NA,0,0,0,0,NA,1,3,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,15,63,231,1,3,42,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,16,65,222,2,4,31,1,3,0,0,2,0,NA,1,NA,6,NA,5,4,10,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,17,68,311,2,2,49,0,NA,0,0,0,0,NA,1,NA,21,91,15,5,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,18,58,155,1,5,10,0,NA,1,0,1,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,19,68,254,1,5,20,0,NA,0,0,1,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Agulowak R., Aleknagik",80,1,2,816,09/01/1960,2.01,1,1:30,52,20,64,225,2,1,39,0,NA,0,0,0,0,NA,1,NA,17,NA,10,5,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,1,50,88,2,0,0,0,NA,0,0,0,0,1,1,NA,2,NA,NA,1,31,2,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,2,51,106,1,1,9,0,NA,0,0,0,0,1,1,3,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,3,52,117,1,1,14,0,NA,0,0,0,0,1,1,3,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,4,54,128,1,3,17,0,NA,0,0,0,0,1,1,3,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,5,51,97,1,1,8,0,NA,0,0,0,0,1,1,3,NA,NA,NA,NA,31,3,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,6,57,158,2,2,26,0,NA,0,0,1,0,1,1,NA,3,NA,NA,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,7,50,95,2,1,6,0,NA,0,0,2,0,1,1,NA,1,NA,NA,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,8,51,90,2,0,0,0,NA,0,0,0,0,1,1,NA,2,NA,NA,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,9,53,113,1,1,4,0,NA,0,0,0,0,1,1,3,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,10,55,117,2,1,13,0,NA,0,0,0,0,1,1,NA,2,NA,NA,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,11,59,166,1,0,0,0,NA,0,0,0,0,1,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,12,67,259,2,5,40,0,NA,0,0,0,0,1,1,NA,7,NA,5,4,10,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,13,59,155,2,1,10,0,NA,0,0,0,0,1,1,NA,3,NA,NA,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,14,68,230,2,3,26,0,NA,1,0,0,0,1,1,NA,5,NA,5,4,33,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,15,70,293,1,3,40,0,NA,0,0,1,0,1,1,2,NA,NA,NA,NA,33,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,16,60,206,1,3,31,0,NA,0,0,0,0,4,1,2,NA,NA,NA,NA,33,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,17,55,151,2,3,44,0,NA,0,0,0,0,1,1,NA,4,NA,5,4,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,18,60,131,1,0,0,0,NA,0,0,0,0,1,1,2,NA,NA,NA,NA,33,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,19,60,186,2,4,22,0,NA,0,0,0,0,1,1,NA,4,NA,5,2,33,3,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,20,59,145,2,0,0,0,NA,0,0,0,0,1,1,NA,5,NA,5,2,33,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,21,65,215,1,2,26,0,NA,0,0,1,0,4,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,22,74,367,2,5,61,0,NA,0,0,0,0,1,1,NA,13,NA,5,4,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,23,55,118,1,0,0,0,NA,0,0,0,0,1,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,24,60,154,2,0,0,0,NA,0,0,0,0,1,1,NA,3,NA,5,1,31,3,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.19,1,21:00,52,25,63,186,2,1,10,0,NA,0,0,1,0,1,1,NA,4,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,1,62,194,2,2,43,0,NA,0,0,0,0,1,1,NA,8,NA,5,4,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,2,61,158,2,0,0,0,NA,0,0,0,0,1,1,NA,4,NA,5,2,33,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,3,56,129,1,0,0,0,NA,0,0,1,0,2,1,2,NA,NA,NA,,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,4,56,128,1,0,0,0,NA,0,0,0,0,1,1,2,NA,NA,NA,,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,5,65,176,2,0,0,0,NA,0,0,0,0,1,1,NA,3,NA,5,4,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,6,73,308,1,1,27,0,NA,0,0,0,0,1,1,2,NA,NA,NA,,32,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,7,51,110,1,1,4,0,NA,0,0,2,0,1,1,3,NA,NA,NA,,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,8,59,152,2,0,0,0,NA,0,0,0,0,1,1,NA,2,NA,5,1,31,1,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,9,61,155,2,0,0,0,NA,0,0,0,0,1,1,NA,2,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt., Aleknagik",83,1,7,346,09/04/1960,9.2,1,21:00,52,10,63,196,2,2,30,0,NA,0,0,0,0,1,1,NA,6,NA,5,2,31,1,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,1,64,216,1,1,11,0,0,0,0,0,0,NA,1,3,NA,NA,NA,NA,31,1,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,2,63,209,1,2,13,0,0,0,0,2,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,3,58,127,2,0,0,0,NA,0,0,0,0,NA,1,NA,2,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,4,61,147,2,0,0,0,NA,0,0,0,0,NA,1,NA,3,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,5,67,231,1,1,22,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,6,57,126,2,1,2,0,NA,0,0,1,0,NA,1,NA,3,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,7,60,170,1,1,2,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,33,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,8,63,188,2,3,29,0,NA,0,0,0,0,NA,1,NA,4,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,9,68,227,1,0,0,0,NA,0,0,0,0,NA,3,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,10,55,114,2,0,0,0,NA,0,0,0,0,NA,1,NA,1,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,11,56,115,2,0,0,0,NA,0,0,0,0,NA,1,NA,1,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,12,57,147,1,0,0,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,13,69,269,2,4,47,0,NA,0,0,1,0,NA,1,NA,14,107,10,5,10,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,14,64,175,2,0,0,0,NA,0,0,0,0,NA,1,NA,3,NA,5,2,31,1,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,15,76,338,2,1,12,0,NA,0,1,3,0,NA,1,NA,7,NA,5,4,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,16,59,157,2,1,10,0,NA,0,0,0,0,NA,1,NA,3,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,17,76,387,2,2,24,0,NA,0,0,0,0,NA,1,NA,32,125,17,5,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,18,55,137,2,3,26,0,NA,0,0,0,0,NA,1,NA,1,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,19,55,126,1,1,4,0,NA,0,0,0,0,NA,1,3,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,20,55,115,2,0,0,0,NA,0,0,0,0,NA,1,NA,2,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,21,53,102,1,0,0,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,22,60,144,2,0,0,0,NA,0,0,0,0,NA,1,NA,3,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,23,53,99,2,0,0,0,NA,0,0,1,0,NA,1,NA,2,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,24,51,97,1,0,0,0,NA,0,0,1,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,25,51,89,2,0,0,0,NA,0,0,1,0,NA,1,NA,1,NA,5,1,31,4,NA,NA,NA,NA,,
"Off Whitefish Pt. (??), Aleknagik",84,1,7,345,9/4/1960,1.12,1,21:30,52,26,52,96,1,0,0,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,1,54,133,1,0,0,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,2,60,185,2,3,28,0,NA,0,0,0,0,NA,1,NA,3,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,3,64,190,2,1,2,0,NA,0,0,2,0,NA,1,NA,4,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,4,62,204,1,1,27,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,5,57,139,1,1,5,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,10,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,6,62,218,2,3,33,0,NA,0,0,0,0,NA,1,NA,14,NA,10,5,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,7,66,269,1,3,42,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,21,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,8,71,319,2,3,68,1,3,0,0,0,0,NA,1,NA,7,NA,5,5,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,9,67,197,2,0,0,0,NA,0,0,0,0,NA,1,NA,4,NA,5,5,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,10,54,114,1,0,0,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,11,58,156,2,1,33,0,NA,0,0,0,0,NA,1,NA,1,NA,5,1,33,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,12,68,239,2,0,0,0,NA,0,0,1,0,NA,1,NA,8,NA,5,2,31,3,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,13,57,134,2,0,0,0,NA,0,0,0,0,NA,1,NA,3,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,14,56,135,1,0,0,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,15,61,159,2,1,4,0,NA,0,0,0,0,NA,1,NA,3,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,16,66,210,2,1,11,0,NA,0,0,0,0,NA,1,NA,4,NA,5,2,33,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,17,60,179,1,3,21,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,18,63,196,2,0,0,0,NA,0,0,1,0,NA,1,NA,4,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,19,55,108,1,0,0,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,20,62,175,2,0,0,0,NA,0,0,1,0,NA,1,NA,3,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,21,62,178,2,0,0,0,NA,0,0,1,0,NA,1,NA,2,NA,5,2,10,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,22,66,198,1,2,8,0,NA,0,0,0,0,NA,1,2,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,23,59,144,2,0,0,0,NA,0,0,0,0,NA,1,NA,2,NA,5,2,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,24,55,117,1,1,1,0,NA,0,0,0,0,NA,1,3,NA,NA,NA,NA,31,4,NA,NA,NA,NA,,
"Off Bear Bay Pt., Aleknagik",85,1,6,442,09/04/1960,1.13,1,21:45,52,25,59,136,2,0,0,0,NA,0,0,2,0,NA,1,NA,2,NA,5,2,31,4,NA,NA,NA,NA,,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,1,70,273,2,1,41,0,NA,0,0,1,0,NA,1,NA,12,NA,8,4,10,4,6,12,9,4,Ova being absorbed,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,2,59,140,2,0,0,0,NA,0,0,0,0,NA,1,NA,3,NA,5,1,31,4,5,12,9,NA,NA,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,3,52,102,1,0,0,0,NA,0,0,0,0,NA,2,2,NA,NA,NA,NA,21,4,5,12,9,NA,NA,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,4,60,141,1,0,0,0,NA,0,NA,0,0,NA,1,3,NA,NA,NA,NA,10,3,6,12,9,NA,NA,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,5,70,301,2,2,61,0,NA,0,0,0,0,NA,1,NA,16,NA,8,4,31,3,7,12,8,4,Ova being absorbed ,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,6,60,163,1,1,15,0,NA,0,NA,1,0,NA,1,2,NA,NA,NA,NA,21,4,5,11,8,NA,NA,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,7,57,120,2,0,0,0,NA,0,0,1,0,NA,1,NA,4,NA,5,1,33,4,6,12,9,NA,NA,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,8,67,220,2,0,0,0,NA,0,0,2,0,NA,1,NA,6,NA,7,4,31,3,7,12,9,NA,NA,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,9,55,119,2,0,0,0,NA,0,0,0,0,NA,1,NA,3,NA,5,1,31,3,7,12,9,NA,NA,
Deep Off Bear Bay Pt. Aleknagik,883,1,6,439,08/29/61,2/2/1962,1,22:20,53,10,61,149,2,0,0,0,NA,0,0,0,0,NA,1,NA,4,NA,5,1,23,4,6,11,8,NA,NA,
